incident_id,agent,original_decision,human_label,run_1_decision,run_1_match,run_2_decision,run_2_match,run_3_decision,run_3_match,run_4_decision,run_4_match,run_5_decision,run_5_match,run_6_decision,run_6_match,run_7_decision,run_7_match,inter_run_consistent,unique_rerun_decisions,image_count
IN26022710121389081917,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,3
IN26022710121389081917,obd,Can't Say,No Issue,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022710223804103815,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,3
IN26022710223804103815,obd,Can't Say,Can't Say,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022710251733928077,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,3
IN26022710251733928077,obd,Can't Say,Misshipment,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,1
IN26022710294345608772,cx,Misshipment,No Issue,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,3
IN26022710294345608772,obd,Can't Say,No Issue,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,1
IN26022710294777359536,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,4
IN26022710294777359536,obd,Can't Say,No Issue,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,Can't Say,True,False,Can't Say|No Issue,2
IN26022710330440619098,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,4
IN26022710330440619098,obd,Misshipment,No Issue,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,2
IN26022710362005150096,cx,Misshipment,Misshipment,Can't Say,False,Can't Say,False,Can't Say,False,Can't Say,False,Can't Say,False,Can't Say,False,Can't Say,False,True,Can't Say,3
IN26022710362005150096,obd,Can't Say,Can't Say,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,2
IN26022710402531797950,cx,Can't Say,Can't Say,Misshipment,False,Misshipment,False,Misshipment,False,Misshipment,False,Misshipment,False,Misshipment,False,Misshipment,False,True,Misshipment,3
IN26022710402531797950,obd,Can't Say,Can't Say,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022710424671433697,cx,Misshipment,No Issue,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,3
IN26022710424671433697,obd,Can't Say,No Issue,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,1
IN26022710463793886214,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,3
IN26022710463793886214,obd,No Issue,Misshipment,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,True,No Issue,2
IN26022710471806126566,cx,No Issue,No Issue,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,True,No Issue,4
IN26022710471806126566,obd,Can't Say,Can't Say,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,2
IN26022710474776273793,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,4
IN26022710474776273793,obd,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,2
IN26022710512184451515,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,3
IN26022710512184451515,obd,Can't Say,Can't Say,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,1
IN26022710532103322995,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,3
IN26022710532103322995,obd,Can't Say,Misshipment,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,1
IN26022710553640902729,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,3
IN26022710553640902729,obd,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,2
IN26022711071220784996,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,3
IN26022711071220784996,obd,Can't Say,Can't Say,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,1
IN26022711155713771022,cx,Misshipment,Major Damage,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,3
IN26022711155713771022,obd,No Issue,No Issue,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,True,No Issue,2
IN26022711170990247895,cx,Can't Say,Can't Say,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,3
IN26022711170990247895,obd,Can't Say,No Issue,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022711200550094391,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,3
IN26022711200550094391,obd,Can't Say,Misshipment,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022711225497663781,cx,Misshipment,Misshipment,No Issue,False,Misshipment,True,No Issue,False,Misshipment,True,No Issue,False,No Issue,False,Misshipment,True,False,Misshipment|No Issue,3
IN26022711225497663781,obd,Can't Say,Misshipment,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,1
IN26022711235631098165,cx,Can't Say,Misshipment,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,4
IN26022711235631098165,obd,Can't Say,Misshipment,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022711251267365890,cx,No Issue,No Issue,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,True,No Issue,3
IN26022711251267365890,obd,Can't Say,Misshipment,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022711265553453381,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,4
IN26022711265553453381,obd,Can't Say,Can't Say,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,1
IN26022711380412925722,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,3
IN26022711380412925722,obd,Can't Say,Can't Say,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,1
IN26022711383737456331,cx,No Issue,No Issue,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,True,No Issue,3
IN26022711383737456331,obd,Can't Say,No Issue,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,2
IN26022711445167477357,cx,No Issue,Misshipment,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,True,No Issue,3
IN26022711445167477357,obd,Can't Say,Misshipment,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022711472200046566,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,3
IN26022711472200046566,obd,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,2
IN26022711493345090505,cx,No Issue,Misshipment,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,True,No Issue,3
IN26022711493345090505,obd,Can't Say,Misshipment,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022711502563991423,cx,Can't Say,Can't Say,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,4
IN26022711502563991423,obd,Can't Say,No Issue,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,1
IN26022711510833026079,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,3
IN26022711510833026079,obd,Can't Say,No Issue,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022711554968327986,cx,No Issue,No Issue,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,True,No Issue,4
IN26022711554968327986,obd,Can't Say,No Issue,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022711590507422255,cx,No Issue,No Issue,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,True,No Issue,3
IN26022711590507422255,obd,Can't Say,No Issue,,,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,0
IN26022711592333042804,cx,Minor Missing,No Issue,,,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,0
IN26022711592333042804,obd,No Issue,No Issue,Misshipment,False,Misshipment,False,Misshipment,False,Misshipment,False,Misshipment,False,Misshipment,False,Misshipment,False,True,Misshipment,2
IN26022712005684113638,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,3
IN26022712005684113638,obd,Can't Say,Misshipment,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022712032207092683,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,3
IN26022712032207092683,obd,Can't Say,No Issue,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022712061146210008,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,3
IN26022712061146210008,obd,Can't Say,No Issue,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,1
IN26022712090495200222,cx,No Issue,No Issue,Misshipment,False,Misshipment,False,Misshipment,False,Misshipment,False,Misshipment,False,Misshipment,False,Misshipment,False,True,Misshipment,3
IN26022712090495200222,obd,Can't Say,Can't Say,No Issue,False,Can't Say,True,Can't Say,True,Can't Say,True,No Issue,False,Can't Say,True,Can't Say,True,False,Can't Say|No Issue,2
IN26022712113687793178,cx,Can't Say,Can't Say,Misshipment,False,Misshipment,False,Misshipment,False,Misshipment,False,Misshipment,False,Misshipment,False,Misshipment,False,True,Misshipment,4
IN26022712113687793178,obd,Can't Say,Misshipment,Can't Say,True,Can't Say,True,Can't Say,True,No Issue,False,Can't Say,True,Can't Say,True,Can't Say,True,False,Can't Say|No Issue,1
IN26022712144101030373,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,3
IN26022712144101030373,obd,Can't Say,Can't Say,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,1
IN26022712212512752538,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,3
IN26022712212512752538,obd,No Issue,No Issue,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,True,No Issue,2
IN26022712213021895046,cx,Minor Missing,Minor Missing,Minor Missing,True,No Issue,False,No Issue,False,Minor Missing,True,Minor Missing,True,No Issue,False,No Issue,False,False,Minor Missing|No Issue,3
IN26022712213021895046,obd,Can't Say,No Issue,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022712225037591866,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,3
IN26022712225037591866,obd,Can't Say,Misshipment,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022712252771571431,cx,No Issue,No Issue,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,True,No Issue,3
IN26022712252771571431,obd,Misshipment,No Issue,Can't Say,False,Can't Say,False,Can't Say,False,Can't Say,False,Can't Say,False,Can't Say,False,Can't Say,False,True,Can't Say,2
IN26022712265829991185,cx,No Issue,No Issue,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,True,No Issue,3
IN26022712265829991185,obd,No Issue,No Issue,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,True,No Issue,2
IN26022712282061406839,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,3
IN26022712282061406839,obd,Can't Say,Can't Say,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022712364325874414,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,,,Misshipment,True,True,Misshipment,3
IN26022712364325874414,obd,Misshipment,Misshipment,Misshipment,True,Multiple Issue,False,Misshipment,True,Misshipment,True,Multiple Issue,False,Misshipment,True,Misshipment,True,False,Misshipment|Multiple Issue,2
IN26022712381638448253,cx,No Issue,No Issue,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,True,No Issue,4
IN26022712381638448253,obd,Can't Say,No Issue,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,1
IN26022712425680717984,cx,Misshipment,No Issue,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,4
IN26022712425680717984,obd,Can't Say,No Issue,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,1
IN26022712451549314627,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,3
IN26022712451549314627,obd,Can't Say,Misshipment,Can't Say,True,Can't Say,True,No Issue,False,Can't Say,True,Can't Say,True,No Issue,False,Can't Say,True,False,Can't Say|No Issue,1
